"","Kolumna1","id_ucznia","wersja_ankiety","obserwacja","zdolny_u","c_nauki","nr_klasy","nr_ucznia","plec","studia_m","studia_t","praca_m","zawod_matki","praca_o","zawod_ojciec","ocena_matematyka","ocena_jezyk_polski","ocena_przyroda","zawod_u","klasyfikacja_z","p_12_4","p_13_a_2_4","p_13_b_2_4","p_13_c_2_4","p_13_d_2_4","p_13_e_4","p_13_f_4","p_13_g_4","p_13_h_2_4","p_13_i_1_2_4","p_13_j_2_4","p_13_k_1_2_4","p_14_a_4","p_14_b_1_2_4","p_15_a_2_4","p_15_b_2_4","p_16_2_4","p_17_a_4","p_17_b_4","p_17_c_4","p_17_d_4","p_17_e_4","p_17_f_4","p_18_a_4","p_18_b_4","p_18_c_4","p_18_d_4","p_18_e_4","p_18_f_4","p_19_a_1_2_4","p_19_b_4","p_19_c_4","p_19_d_4","p_19_e_4","p_19_f_4","p_19_g_4","p_19_h_4","p_19_i_2_4","p_19_j_2_4","p_19_k_4","p_20_a","p_20_b","p_20_c","p_20_d","p_20_e","p_20_f","k_studia_m","k_studia_t","k_ocena_m","k_ocena_jp","k_ocena_prz","k_p_12_4","k_p_14_a_4","k_p_15_a_2_4","k_p_16_2_4","k_p_17_a_4","k_p_17_b_4","k_p_17_c_4","k_p_17_d_4","k_p_17_e_4","k_p_17_f_4","k_p_18_a_4","k_p_18_b_4","k_p_18_c_4","k_p_18_d_4","k_p_18_e_4","k_p_18_f_4","k_p_19_b_4","k_p_19_c_4","k_p_19_d_4","k_p_19_g_4","k_p_19_h_4","k_p_19_k_4","k_sum_4"
"166","259","1810","czwarta wersja","nie","nie","Centrum Nauki Kopernik","18","10","chlopak",NA,NA,"nie",NA,"tak","Inne","3","4","4","Inne","calkowicie niezwiazany z science",NA,"nie","nie","nie","nie","nie",NA,"nie","nie",NA,"tak","nie","nie",NA,"nie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","nie","nie","nie","tak","nie","nie","0","0","2","3","3","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","3","3","30"
"167","260","1811","czwarta wersja","tak","nie","Centrum Nauki Kopernik","18","11","chlopak",NA,NA,"tak","Inne","tak","Inne","4","4","4","Inne","calkowicie niezwiazany z science",NA,"tak","tak","nie","nie","nie",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,"bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","nie","nie","nie","tak","nie","nie","0","0","3","3","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","2","3","3","2","3","28"
"168","261","1812","czwarta wersja","tak","nie","Centrum Nauki Kopernik","18","12","dziewczyna",NA,NA,"tak","Inne","tak","Inne","5","6","5","Inne","calkowicie niezwiazany z science",NA,"tak","nie","tak","tak","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","nie","tak","tak","nie","nie","nie","0","0","4","5","4","2","0","0","4","4","0","0","1","1","1","2","2","1","2","3","0","4","3","3","3","3","3","55"
"169","262","1813","czwarta wersja","nie","nie","Centrum Nauki Kopernik","18","13","chlopak","tak","tak","tak","Inne","tak","Techniczny","5","4","5","Przyrodniczy","posrednio zwiazany z science",NA,"nie","nie","tak","tak","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","nie","tak","tak","nie","nie","nie","4","4","4","3","4","2","0","0","4","3","0","0","1","1","0","0","0","0","0","0","0","4","2","3","1","3","3","46"
"170","263","1901","czwarta wersja","tak","nie","Centrum Nauki Kopernik","19","1","chlopak","tak","tak","tak","Inne","tak","Inne","4","3","3","Inne","calkowicie niezwiazany z science",NA,"tak","tak","tak","tak","nie",NA,"tak","nie",NA,"nie","nie",NA,NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie nie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","tak","nie","nie","nie","nie","tak","4","4","3","2","2","3","0","0","4","1","1","1","1","2","1","3","3","2","1","2","0","0","3","4","4","4","4","59"
"171","264","1902","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","2","dziewczyna","nie","nie","nie",NA,"tak","Techniczny","3","4","3","Przyrodniczy","posrednio zwiazany z science",NA,"nie","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie nie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","tak","nie","nie","nie","nie","tak","0","0","2","3","2","4","0","0","2","3","3","0","1","1","0","4","1","0","0","2","0","4","1","0","3","3","3","42"
"172","265","1903","czwarta wersja","tak","nie","Centrum Nauki Kopernik","19","3","chlopak",NA,"tak","tak","Inne","tak","Inne","3","4","3","Inne","calkowicie niezwiazany z science",NA,"nie","tak","tak","tak","nie",NA,"nie","nie",NA,"nie","nie","tak","brat informatyk","tak","brat informatyk","bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","tak","tak","nie","nie","nie","tak","0","4","2","3","2","4","4","4","3","3","3","1","2","2","0","2","2","0","2","0","1","3","2","3","3","3","2","60"
"173","266","1904","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","4","dziewczyna","tak","tak","tak","Humanistyczny","tak","Humanistyczny","4","5","5",NA,"calkowicie niezwiazany z science",NA,"nie","nie","tak","tak","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie nie zgadzam","zdecydowanie sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","tak","nie","nie","nie","nie","tak","4","4","3","4","4","4","0","0","4","3","1","0","1","2","0","3","2","3","2","0","2","2","2","1","4","3","3","61"
"174","267","1905","czwarta wersja","tak","nie","Centrum Nauki Kopernik","19","5","dziewczyna",NA,NA,"tak","Inne","tak",NA,"2","3","3","Przyrodniczy","posrednio zwiazany z science",NA,"tak","nie","nie","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","zdecydowanie sie nie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","tak","nie","nie","nie","nie","tak","0","0","1","2","2","4","0","0","2","3","3","0","1","2","2","1","2","0","0","2","0","3","2","3","3","2","3","43"
"175","268","1906","czwarta wersja","tak","nie","Centrum Nauki Kopernik","19","6","dziewczyna","tak","tak","tak","Inne","tak","Techniczny","3","4","4",NA,NA,NA,"nie","nie","nie","tak","nie",NA,"nie","nie",NA,"nie","nie","tak","wujek","nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","tak","nie","tak","nie","nie","tak","4","4","2","3","3","3","4","0","2","3","3","0","1","1","1","2","2","2","2","3","0","3","2","4","3","4","3","64"
"176","269","1907","czwarta wersja","tak","nie","Centrum Nauki Kopernik","19","7","dziewczyna",NA,NA,"nie",NA,"tak","Techniczny","4","4","5",NA,NA,NA,"nie","tak","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","nie","tak","nie","nie","nie","nie","0","0","3","3","4","3","0","0","2","2","0","0","1","1","1","4","3","2","2","4","0","4","3","3","3","4","4","56"
"177","270","1909","czwarta wersja","tak","nie","Centrum Nauki Kopernik","19","9","dziewczyna","tak","tak","tak","Inne","tak","Inne","5","5","5","Przyrodniczy","bezposrdnio zwiazany z science",NA,"tak","nie","tak","tak","tak",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,"bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","tak","tak","nie","nie","nie","tak","4","4","4","4","4","4","0","0","3","3","3","1","2","2","0","2","1","1","1","1","3","2","2","4","4","4","4","67"
"178","271","1910","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","10","chlopak",NA,"tak","nie",NA,"tak","Inne","3","3","3","Techniczny","calkowicie niezwiazany z science",NA,"nie","nie","nie","nie","nie",NA,"nie","nie",NA,"tak","nie","nie",NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","nie","nie","nie","nie","tak","tak","0","4","2","2","2","1","0","0","2","3","0","1","2","2","1","1","1","1","2","3","1","4","0","2","2","3","2","44"
"179","272","1911","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","11","dziewczyna","tak","tak","tak",NA,"tak",NA,"2","4","3","Inne","calkowicie niezwiazany z science",NA,"tak","nie","nie","nie","nie",NA,"tak","nie",NA,"nie","nie",NA,NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","tak","tak","nie","nie","nie","tak","4","4","1","3","2","3","0","0","2","3","3","1","2","1","1","3","4","4","1","3","1","4","2","2","3","3","2","62"
"180","273","1912","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","12","chlopak","tak","tak","nie",NA,"tak","Inne","3","3","3","Inne","calkowicie niezwiazany z science",NA,"tak","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","nie","nie","tak","nie","nie","tak","4","4","2","2","2","0","0","0","4","0","0","0","1","1","0","4","1","0","0","0","3","3","3","4","2","2","3","45"
"181","274","1913","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","13","dziewczyna","tak","tak","tak",NA,"tak","Inne","4","5","4",NA,NA,NA,"tak","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","tak","tak","nie","nie","tak","tak","4","4","3","4","3","2","0","0","1","3","0","0","1","1","2","3","1","0","1","1","1","4","0","0","3","3","4","49"
"182","275","1914","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","14","dziewczyna","tak","tak","tak","Przyrodniczy","tak","Inne","3","4","4","Inne","calkowicie niezwiazany z science",NA,"tak","tak","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","tak","nie","tak","nie","nie","tak","4","4","2","3","3","4","0","0","4","3","0","0","1","1","0","2","2","0","0","2","3","4","3","3","4","4","4","60"
"183","276","1915","czwarta wersja","tak","nie","Centrum Nauki Kopernik","19","15","dziewczyna","tak","tak","tak","Przyrodniczy","tak","Techniczny","5","5","6","Przyrodniczy","bezposrdnio zwiazany z science",NA,"tak","tak","tak","tak","tak",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","tak","nie","tak","nie","nie","tak","4","4","4","4","5","4","0","0","4","4","3","0","1","1","0","2","2","2","1","1","3","3","4","4","4","4","4","72"
"184","277","1916","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","16","chlopak",NA,NA,"tak","Inne","tak","Inne","3","3","3","Techniczny","calkowicie niezwiazany z science",NA,"nie","nie","nie","nie","nie",NA,"tak","nie",NA,"nie","nie",NA,NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","nie","nie","nie","nie","nie","tak","0","0","2","2","2","0","0","0","2","0","4","0","1","1","1","1","0","0","0","0","0","4","1","3","3","3","3","33"
"185","278","1917","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","17","dziewczyna","tak",NA,"tak","Inne","tak","Inne","2","4","3","Inne","calkowicie niezwiazany z science",NA,"tak","nie","nie","nie","nie",NA,"tak","nie",NA,"nie","nie",NA,NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ani sie zgadzam ani sie nie zgadzam","raczej sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","nie","nie","tak","nie","nie","tak","4","0","1","3","2","3","0","0","2","3","4","1","1","1","1","3","4","3","0","2","1","1","2","2","3","2","2","51"
"186","279","1918","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","18","dziewczyna","tak","tak","tak","Inne","tak",NA,"3","4","2","Inne","calkowicie niezwiazany z science",NA,"tak","tak","tak","tak","tak",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","raczej sie nie zgadzam","zdecydowanie sie nie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","nie","nie","nie","nie","tak","tak","4","4","2","3","1","1","0","0","3","2","3","0","0","1","0","2","1","1","0","1","0","1","0","3","4","4","3","44"
"187","280","1919","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","19","chlopak","nie","tak","tak",NA,NA,NA,"2","3","3","Inne","calkowicie niezwiazany z science",NA,"nie","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"nie ma ani jednej",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","tak","nie","nie","nie","nie","tak","0","4","1","2","2","4","0","0","0","3","3","3","3","0","3","3","3","3","3","3","3","4","1","3","3","3","3","63"
"188","281","1921","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","21","dziewczyna",NA,NA,"tak","Inne","tak","Inne","4","5","5",NA,"calkowicie niezwiazany z science",NA,"tak","tak","nie","tak","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"duzo (od 20 do 50)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie nie zgadzam","raczej sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","tak","tak","tak","nie","nie","tak","0","0","3","4","4","2","0","0","2","3","4","1","1","1","0","1","1","0","1","2","4","4","4","1","4","3","3","53"
"189","282","1922","czwarta wersja","nie","nie","Centrum Nauki Kopernik","19","22","chlopak","tak","tak","tak","Inne","tak","Inne","3","3","4",NA,NA,NA,"tak","tak","tak","tak","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","tak","tak","nie","nie","nie","tak","4","4","2","2","3","4","0","0","4","0","4","3","1","1","1","0","2","1","0","1","0","4","3","2","3","3","4","56"
"190","283","2002","czwarta wersja","nie","nie","Centrum Nauki Kopernik","20","2","dziewczyna","nie",NA,"tak","Inne","tak","Inne","4","4","4","Inne","calkowicie niezwiazany z science",NA,"tak","nie","nie","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","tak","tak","nie","nie","nie","tak","0","0","3","3","3","3","0","0","3","1","0","0","2","2",NA,"3","2","1","2","2","1","3","3","2","3","3","2",NA
"191","284","2003","czwarta wersja","tak","nie","Centrum Nauki Kopernik","20","3","dziewczyna","tak","tak","tak","Inne","tak","Inne","3","4","4","Humanistyczny","calkowicie niezwiazany z science",NA,"nie","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","tak","tak","nie","nie","nie","tak","4","4","2","3","3","1","0","0","4","3","3","0","0","0","0","2","1","0","0","1","0","4","2","0","4","4","3","48"
"192","285","2005","czwarta wersja","nie","nie","Centrum Nauki Kopernik","20","5","dziewczyna","tak","tak","tak","Techniczny","tak","Inne","4","4","4","Inne","calkowicie niezwiazany z science",NA,"nie","nie","tak","nie","nie",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie nie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie nie zgadzam","zdecydowanie sie zgadzam","ani sie zgadzam ani sie nie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","tak","nie","nie","nie","nie","tak","4","4","3","3","3","3","0","0","4","0","0","0","1","0","0","3","0","0","0","2","0","4","1","4","4","2","3","48"
"193","286","2006","czwarta wersja","tak","nie","Centrum Nauki Kopernik","20","6","dziewczyna","tak","tak","tak","Przyrodniczy","tak","Techniczny","4","5","4","Inne","calkowicie niezwiazany z science",NA,"nie","nie","tak","nie","tak",NA,"nie","nie",NA,"nie","tak","nie",NA,"tak","osoba prowadzaca blog na","bardzo duzo (wiecej niz 50 do 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","ani sie zgadzam ani sie nie zgadzam","ani sie zgadzam ani sie nie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","tak","nie","tak","nie","nie","tak","4","4","3","4","3","2","0","4","3","3","2","2","2","2","1","3","3","3","3","2","1","4","3","2","4","3","3","73"
"194","287","2009","czwarta wersja","tak","nie","Centrum Nauki Kopernik","20","9","dziewczyna","tak","tak","tak","Inne","tak","Inne","4","5","5","Przyrodniczy","bezposrdnio zwiazany z science",NA,"tak","nie","tak","tak","nie",NA,"nie","nie",NA,"nie","nie",NA,NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","tak","nie","nie","nie","nie","tak","4","4","3","4","4","4","0","0","4","3","3","0","2","2","1","3","3","3","3","4","1","4","4","3","4","4","4","78"
"195","288","2015","czwarta wersja","tak","nie","Centrum Nauki Kopernik","20","15","dziewczyna","tak","tak","tak","Humanistyczny","tak","Techniczny","4","5","6","Humanistyczny","calkowicie niezwiazany z science",NA,"tak","tak","tak","nie","nie",NA,"nie","nie",NA,"nie","nie","nie",NA,"nie",NA,"cale mnostwo (wiecej niz 100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","raczej sie zgadzam","zdecydowanie sie zgadzam","zdecydowanie sie zgadzam","tak","tak","nie","nie","nie","tak","4","4","3","4","5","3","0","0","4","4","0","0","1","1","1","3","2","1","1","4","0","4","4","3","4","4","4","68"
